assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
94478780,22716018,Ptilocichla falcata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Ptilocichla,falcata,,,,"Sharpe, 1877",Vulnerable,"A2c+3c+4c;B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
94479082,22716026,Kenopia striata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Kenopia,striata,,,,"(Blyth, 1842)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
94479379,22716030,Turdinus macrodactylus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Turdinus,macrodactylus,,,,"(Strickland, 1844)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
94479656,22716040,Gypsophila rufipecta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Gypsophila,rufipecta,,,,"(Salvadori, 1879)",Least Concern,,3.1,Decreasing,Global
94480095,22716057,Turdinus marmoratus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Turdinus,marmoratus,,,,"(Ramsay, 1880)",Least Concern,,3.1,Decreasing,Global
94480255,103869618,Gypsophila crispifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Gypsophila,crispifrons,,,,"Blyth, 1855",Least Concern,,3.1,Decreasing,Global
94480431,22716075,Gypsophila brevicaudata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Gypsophila,brevicaudata,,,,"(Blyth, 1855)",Least Concern,,3.1,Decreasing,Global
94480634,22716079,Gypsophila crassa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Gypsophila,crassa,,,,"(Sharpe, 1888)",Least Concern,,3.1,Decreasing,Global
94480790,22716094,Napothera epilepidota,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Napothera,epilepidota,,,,"(Temminck, 1827)",Least Concern,,3.1,Decreasing,Global
94481002,22716104,Pnoepyga immaculata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PNOEPYGIDAE,Pnoepyga,immaculata,,,,"Martens & Eck, 1991",Least Concern,,3.1,Stable,Global
94481157,22716108,Pnoepyga pusilla,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PNOEPYGIDAE,Pnoepyga,pusilla,,,,"Hodgson, 1845",Least Concern,,3.1,Decreasing,Global
94482064,22716127,Elachura formosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ELACHURIDAE,Elachura,formosa,,,,"(Walden, 1874)",Least Concern,,3.1,Decreasing,Global
94482550,22716148,Neomixis tenella,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Neomixis,tenella,,,,"(Hartlaub, 1866)",Least Concern,,3.1,Stable,Global
94482722,22716153,Neomixis viridis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Neomixis,viridis,,,,"(Sharpe, 1883)",Least Concern,,3.1,Decreasing,Global
94482878,103771036,Neomixis striatigula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CISTICOLIDAE,Neomixis,striatigula,,,,"Sharpe, 1881",Least Concern,,3.1,Unknown,Global
94483478,103895265,Cyanoderma rufifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Cyanoderma,rufifrons,,,,"(Hume, 1873)",Least Concern,,3.1,Stable,Global
94483662,22716187,Cyanoderma ruficeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Cyanoderma,ruficeps,,,,"(Blyth, 1847)",Least Concern,,3.1,Decreasing,Global
94484067,22716193,Cyanoderma chrysaeum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Cyanoderma,chrysaeum,,,,"(Blyth, 1844)",Least Concern,,3.1,Decreasing,Global
94484596,22716204,Sterrhoptilus nigrocapitatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Sterrhoptilus,nigrocapitatus,,,,"(Steere, 1890)",Least Concern,,3.1,Decreasing,Global
94485202,22716224,Zosterornis whiteheadi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterornis,whiteheadi,,,,"Ogilvie-Grant, 1894",Least Concern,,3.1,Stable,Global
94485369,22716227,Zosterornis striatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterornis,striatus,,,,"Ogilvie-Grant, 1894",Near Threatened,"A2c+3c+4c;B1ab(ii,iii,v)",3.1,Decreasing,Global
94485626,22716232,Zosterornis latistriatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterornis,latistriatus,,,,"(Gonzales &amp; Kennedy, 1990)",Near Threatened,"B1ab(i,iii)",3.1,Stable,Global
94485829,22716237,Zosterornis nigrorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterornis,nigrorum,,,,"(Rand &amp; Rabor, 1952)",Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
94486125,22716243,Zosterornis hypogrammicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterornis,hypogrammicus,,,,"(Salomonsen, 1961)",Near Threatened,B1ab(iii),3.1,Stable,Global
94486330,22716248,Stachyris grammiceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,grammiceps,,,,"(Temminck, 1827)",Near Threatened,"A2c+3c+4c;B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
94486828,22716255,Stachyris nigriceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,nigriceps,,,,"Blyth, 1844",Least Concern,,3.1,Decreasing,Global
94487077,22716258,Stachyris poliocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,poliocephala,,,,"(Temminck, 1836)",Least Concern,,3.1,Decreasing,Global
94487560,22716265,Stachyris strialata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,strialata,,,,"(Müller, 1835)",Least Concern,,3.1,Decreasing,Global
94487764,22716268,Stachyris leucotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,leucotis,,,,"(Strickland, 1848)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
94488370,22716274,Stachyris thoracica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,thoracica,,,,"(Temminck, 1821)",Least Concern,,3.1,Decreasing,Global
94489395,22716289,Dumetia atriceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Dumetia,atriceps,,,,"(Jerdon, 1839)",Least Concern,,3.1,Decreasing,Global
94489901,22716306,Macronus striaticeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Macronus,striaticeps,,,,"Sharpe, 1877",Least Concern,,3.1,Decreasing,Global
94490064,22716310,Macronus ptilosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Macronus,ptilosus,,,,"Jardine & Selby, 1835",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
94490387,22716320,Timalia pileata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Timalia,pileata,,,,"Horsfield, 1821",Least Concern,,3.1,Decreasing,Global
94490631,22716323,Chrysomma sinense,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Chrysomma,sinense,,,,"(Gmelin, 1789)",Least Concern,,3.1,Stable,Global
94491213,22716332,Moupinia poecilotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Moupinia,poecilotis,,,,"(Verreaux, 1870)",Least Concern,,3.1,Decreasing,Global
94492115,22716358,Argya longirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Argya,longirostris,,,,"(Moore, 1854)",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
94492467,22716361,Argya malcolmi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Argya,malcolmi,,,,"(Sykes, 1832)",Least Concern,,3.1,Stable,Global
94492886,22716368,Argya fulva,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Argya,fulva,,,,"(Desfontaines, 1789)",Least Concern,,3.1,Stable,Global
94493532,22716392,Argya subrufa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Argya,subrufa,,,,"(Jerdon, 1839)",Least Concern,,3.1,Stable,Global
94493697,103871402,Argya striata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Argya,striata,,,,"(Dumont, 1823)",Least Concern,,3.1,Stable,Global
94493904,22716406,Argya rufescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Argya,rufescens,,,,"(Blyth, 1847)",Near Threatened,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
94494186,22716409,Argya affinis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Argya,affinis,,,,"(Jerdon, 1845)",Least Concern,,3.1,Stable,Global
94494356,22716412,Turdoides reinwardtii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,reinwardtii,,,,"(Swainson, 1831)",Least Concern,,3.1,Decreasing,Global
94494822,22716428,Turdoides melanops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,melanops,,,,"(Hartlaub, 1867)",Least Concern,,3.1,Decreasing,Global
94495009,22716434,Turdoides squamulata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,squamulata,,,,"(Shelley, 1884)",Least Concern,,3.1,Decreasing,Global
94495180,22716443,Turdoides leucopygia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,leucopygia,,,,"(Rüppell, 1840)",Least Concern,,3.1,Stable,Global
94495369,22716450,Turdoides hartlaubii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,hartlaubii,,,,"(Barboza du Bocage, 1868)",Least Concern,,3.1,Stable,Global
94495591,22716456,Turdoides bicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,bicolor,,,,"(Jardine, 1831)",Least Concern,,3.1,Decreasing,Global
94495776,22716462,Turdoides sharpei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,sharpei,,,,"(Reichenow, 1891)",Least Concern,,3.1,Decreasing,Global
94495983,22716469,Turdoides hypoleuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,hypoleuca,,,,"(Cabanis, 1878)",Least Concern,,3.1,Stable,Global
94496164,22716480,Turdoides hindei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,hindei,,,,"(Sharpe, 1900)",Vulnerable,"B1ab(i,ii,iii,v); C2a(i)",3.1,Decreasing,Global
94496848,22716491,Turdoides leucocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,leucocephala,,,,"Cretzschmar, 1827",Least Concern,,3.1,Stable,Global
94497304,22716505,Turdoides gymnogenys,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Turdoides,gymnogenys,,,,"(Hartlaub, 1865)",Least Concern,,3.1,Stable,Global
94497669,22716512,Pterorhinus waddelli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Pterorhinus,waddelli,,,,"(Dresser, 1905)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
94497919,22716515,Pterorhinus koslowi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Pterorhinus,koslowi,,,,"(Bianchi, 1905)",Near Threatened,C1+2a(i),3.1,Stable,Global
94498105,103878477,Leiothrix argentauris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Leiothrix,argentauris,,,,"(Hodgson, 1837)",Least Concern,,3.1,Decreasing,Global
94498625,22716532,Pteruthius rufiventer,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Pteruthius,rufiventer,,,,"Blyth, 1842",Least Concern,,3.1,Decreasing,Global
94499048,22716540,Pteruthius xanthochlorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Pteruthius,xanthochlorus,,,,"Gray, 1846",Least Concern,,3.1,Decreasing,Global
94499229,22716544,Pteruthius melanotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Pteruthius,melanotis,,,,"Hodgson, 1847",Least Concern,,3.1,Decreasing,Global
94499440,22716548,Pteruthius aenobarbus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Pteruthius,aenobarbus,,,,"(Temminck, 1835)",Least Concern,,3.1,Decreasing,Global
94500133,103879269,Actinodura ramsayi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Actinodura,ramsayi,,,,"(Walden, 1875)",Least Concern,,3.1,Decreasing,Global
94500334,22716563,Sibia nipalensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Sibia,nipalensis,,,,"(Hodgson, 1836)",Least Concern,,3.1,Decreasing,Global
94500678,22716569,Sibia souliei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Sibia,souliei,,,,"(Oustalet, 1897)",Least Concern,,3.1,Decreasing,Global
94500844,22716572,Sibia morrisoniana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Sibia,morrisoniana,,,,"(Ogilvie-Grant, 1906)",Least Concern,,3.1,Decreasing,Global
94501013,22716576,Siva cyanouroptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Siva,cyanouroptera,,,,"Hodgson, 1837",Least Concern,,3.1,Decreasing,Global
94501238,22716579,Chrysominla strigula,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Chrysominla,strigula,,,,"(Hodgson, 1837)",Least Concern,,3.1,Decreasing,Global
94501453,22716582,Minla ignotincta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Minla,ignotincta,,,,"Hodgson, 1837",Least Concern,,3.1,Decreasing,Global
94501872,22716588,Schoeniparus variegaticeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Schoeniparus,variegaticeps,,,,"(Yen, 1932)",Vulnerable,"B1ab(ii,iii,iv,v);C2a(i)",3.1,Decreasing,Global
94502563,22716604,Fulvetta striaticollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Fulvetta,striaticollis,,,,"(Verreaux, 1870)",Least Concern,,3.1,Unknown,Global
94502716,22716617,Fulvetta ludlowi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Fulvetta,ludlowi,,,,"Kinnear, 1935",Least Concern,,3.1,Decreasing,Global
94502893,22716621,Schoeniparus rufogularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Schoeniparus,rufogularis,,,,"(Mandelli, 1873)",Least Concern,,3.1,Unknown,Global
94503294,22716627,Schoeniparus dubius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Schoeniparus,dubius,,,,"(Hume, 1874)",Least Concern,,3.1,Decreasing,Global
94504173,22716644,Alcippe morrisonia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALCIPPEIDAE,Alcippe,morrisonia,,,,"Swinhoe, 1863",Least Concern,,3.1,Unknown,Global
94505584,22716682,Sylvia galinieri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Sylvia,galinieri,,,,"(Guérin-Méneville, 1843)",Least Concern,,3.1,Decreasing,Global
94506639,22716696,Leioptila annectens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Leioptila,annectens,,,,"Blyth, 1847",Least Concern,,3.1,Decreasing,Global
94506859,22716699,Heterophasia capistrata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Heterophasia,capistrata,,,,"(Vigors, 1831)",Least Concern,,3.1,Unknown,Global
94507235,22716711,Heterophasia auricularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Heterophasia,auricularis,,,,"(Swinhoe, 1864)",Least Concern,,3.1,Decreasing,Global
94507572,22716717,Heterophasia picaoides,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LEIOTRICHIDAE,Heterophasia,picaoides,,,,"(Hodgson, 1839)",Least Concern,,3.1,Decreasing,Global
94508156,22716731,Yuhina flavicollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Yuhina,flavicollis,,,,"Hodgson, 1836",Least Concern,,3.1,Unknown,Global
94508375,22716734,Yuhina humilis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Yuhina,humilis,,,,"(Hume, 1877)",Least Concern,,3.1,Decreasing,Global
94508540,22716737,Yuhina gularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Yuhina,gularis,,,,"Hodgson, 1836",Least Concern,,3.1,Decreasing,Global
94508737,22716740,Parayuhina diademata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Parayuhina,diademata,,,,"(Verreaux, 1869)",Least Concern,,3.1,Unknown,Global
94508913,22716743,Yuhina occipitalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Yuhina,occipitalis,,,,"Hodgson, 1836",Least Concern,,3.1,Decreasing,Global
94509103,22716746,Yuhina brunneiceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Yuhina,brunneiceps,,,,"Ogilvie-Grant, 1906",Least Concern,,3.1,Decreasing,Global
94509276,22716750,Yuhina nigrimenta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Yuhina,nigrimenta,,,,"Blyth, 1845",Least Concern,,3.1,Decreasing,Global
94509497,22716753,Erpornis zantholeuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VIREONIDAE,Erpornis,zantholeuca,,,,"(Blyth, 1844)",Least Concern,,3.1,Unknown,Global
94509959,22716763,Oxylabes madagascariensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,BERNIERIDAE,Oxylabes,madagascariensis,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
94510337,22716772,Mystacornis crossleyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,VANGIDAE,Mystacornis,crossleyi,,,,"(Grandidier, 1870)",Least Concern,,3.1,Unknown,Global
94510675,22716784,Paradoxornis paradoxus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Paradoxornis,paradoxus,,,,"(Verreaux, 1870)",Least Concern,,3.1,Stable,Global
94510829,22716787,Paradoxornis unicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Paradoxornis,unicolor,,,,"(Hodgson, 1843)",Least Concern,,3.1,Decreasing,Global
94511015,22716795,Paradoxornis flavirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Paradoxornis,flavirostris,,,,"Gould, 1836",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
94511365,22716798,Paradoxornis guttaticollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Paradoxornis,guttaticollis,,,,"David, 1871",Least Concern,,3.1,Unknown,Global
94511577,22716801,Suthora conspicillata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Suthora,conspicillata,,,,"David, 1871",Least Concern,,3.1,Unknown,Global
94512641,22716818,Suthora przewalskii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Suthora,przewalskii,,,,"Berezowski &amp; Bianchi, 1891",Vulnerable,C2a(i),3.1,Decreasing,Global
94512933,22716823,Suthora fulvifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Suthora,fulvifrons,,,,"(Hodgson, 1845)",Least Concern,,3.1,Decreasing,Global
94513537,22716832,Suthora davidiana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Suthora,davidiana,,,,"Slater, 1897",Least Concern,,3.1,Decreasing,Global
94513732,22716835,Suthora atrosuperciliaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARADOXORNITHIDAE,Suthora,atrosuperciliaris,,,,"(Godwin-Austen, 1877)",Least Concern,,3.1,Decreasing,Global
94514403,22716849,Rhabdornis mystacalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Rhabdornis,mystacalis,,,,"(Temminck, 1825)",Least Concern,,3.1,Decreasing,Global
94514558,22716853,Rhabdornis grandis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Rhabdornis,grandis,,,,"Salomonsen, 1953",Least Concern,,3.1,Decreasing,Global
94514706,103878077,Rhabdornis inornatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Rhabdornis,inornatus,,,,"Ogilvie-Grant, 1896",Least Concern,,3.1,Decreasing,Global
94515289,22716878,Curruca lugens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,lugens,,,,"(Rüppell, 1840)",Least Concern,,3.1,Decreasing,Global
94515503,22716883,Curruca boehmi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,boehmi,,,,"(Reichenow, 1882)",Least Concern,,3.1,Stable,Global
94515668,22716888,Curruca layardi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,layardi,,,,"(Hartlaub, 1862)",Least Concern,,3.1,Stable,Global
94515852,22716893,Curruca subcoerulea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,subcoerulea,,,,"(Vieillot, 1817)",Least Concern,,3.1,Stable,Global
94516607,22716949,Curruca leucomelaena,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SYLVIIDAE,Curruca,leucomelaena,,,,"Ehrenberg, 1833",Least Concern,,3.1,Decreasing,Global
94517013,22716992,Mirafra passerina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,passerina,,,,"Gyldenstolpe, 1926",Least Concern,,3.1,Decreasing,Global
94518220,22717018,Eremopterix hova,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremopterix,hova,,,,"(Hartlaub, 1860)",Least Concern,,3.1,Increasing,Global
94518376,22717023,Mirafra cordofanica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,cordofanica,,,,"Strickland, 1850",Least Concern,,3.1,Decreasing,Global
94518943,22717038,Mirafra hypermetra,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,hypermetra,,,,"(Reichenow, 1879)",Least Concern,,3.1,Stable,Global
94519537,22730499,Mirafra africana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,africana,,,,"Smith, 1836",Least Concern,,3.1,Decreasing,Global
94519842,22717064,Mirafra angolensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,angolensis,,,,"Barboza du Bocage, 1880",Least Concern,,3.1,Decreasing,Global
94520593,22717076,Mirafra collaris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Mirafra,collaris,,,,"Sharpe, 1896",Least Concern,,3.1,Stable,Global
94521314,22717101,Calendulauda rufa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Calendulauda,rufa,,,,"(Lynes, 1920)",Least Concern,,3.1,Stable,Global
94521491,22717112,Calendulauda poecilosterna,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Calendulauda,poecilosterna,,,,"(Reichenow, 1879)",Least Concern,,3.1,Decreasing,Global
94521681,22717127,Calendulauda sabota,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Calendulauda,sabota,,,,"(Smith, 1836)",Least Concern,,3.1,Increasing,Global
94521893,22717133,Pinarocorys erythropygia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Pinarocorys,erythropygia,,,,"(Strickland, 1852)",Least Concern,,3.1,Stable,Global
94522155,22717137,Pinarocorys nigricans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Pinarocorys,nigricans,,,,"(Sundevall, 1850)",Least Concern,,3.1,Stable,Global
94522672,22717164,Certhilauda chuana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Certhilauda,chuana,,,,"(Smith, 1836)",Least Concern,,3.1,Decreasing,Global
94523028,22717176,Calendulauda albescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Calendulauda,albescens,,,,"(Lafresnaye, 1839)",Least Concern,,3.1,Decreasing,Global
94524188,22717202,Eremopterix verticalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremopterix,verticalis,,,,"(Smith, 1836)",Least Concern,,3.1,Stable,Global
94524413,22717207,Eremopterix leucopareia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremopterix,leucopareia,,,,"(Fischer & Reichenow, 1884)",Least Concern,,3.1,Unknown,Global
94524611,22717212,Eremopterix signatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremopterix,signatus,,,,"(Oustalet, 1886)",Least Concern,,3.1,Increasing,Global
94525125,22717228,Eremopterix griseus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Eremopterix,griseus,,,,"(Scopoli, 1786)",Least Concern,,3.1,Stable,Global
94525830,22717258,Ammomanopsis grayi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Ammomanopsis,grayi,,,,"(Wahlberg, 1855)",Least Concern,,3.1,Stable,Global
94526385,22717270,Alaemon hamertoni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Alaemon,hamertoni,,,,"Witherby, 1905",Least Concern,,3.1,Stable,Global
94526964,22717295,Melanocorypha mongolica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Melanocorypha,mongolica,,,,"(Pallas, 1776)",Least Concern,,3.1,Stable,Global
94527506,22717325,Calandrella acutirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ALAUDIDAE,Calandrella,acutirostris,,,,"Hume, 1873",Least Concern,,3.1,Stable,Global
