order,genus_species,maturity_d,interbirth_d,longevity_m,litter_size_ind
Chiroptera,Nyctinomops_femorosaccus,,,,0.99
Chiroptera,Nyctinomops_laticaudatus,,,,0.99
Chiroptera,Nyctinomops_macrotis,,,,0.99
Rodentia,Nyctomys_sumichrasti,,38.0,62.4,2.0
Chiroptera,Nyctophilus_arnhemensis,,,,
Chiroptera,Nyctophilus_bifax,,,,2.0
Chiroptera,Nyctophilus_geoffroyi,,,,
Chiroptera,Nyctophilus_gouldi,326.81,,,1.54
Chiroptera,Nyctophilus_heran,,,,
Chiroptera,Nyctophilus_howensis,,,,
Chiroptera,Nyctophilus_microdon,,,,
Chiroptera,Nyctophilus_microtis,,,,
Lagomorpha,Ochotona_rufescens,61.02,,,6.05
Lagomorpha,Ochotona_rutila,377.57,,,4.1
Lagomorpha,Ochotona_thibetana,,,,2.93
Lagomorpha,Ochotona_thomasi,,,,
Lagomorpha,Ochotona_turuchanensis,,,,
Rodentia,Ochrotomys_nuttalli,,25.9,30.0,2.62
Rodentia,Octodon_bridgesi,,,,
Rodentia,Octodon_degus,187.19,,85.2,5.31
Rodentia,Octodon_lunatus,,,,
Rodentia,Octodon_pacificus,,,,
Rodentia,Octodontomys_gliroides,,,88.0,2.04
Rodentia,Octomys_mimax,,,,
Carnivora,Odobenus_rosmarus,2315.02,821.25,480.0,1.22
Artiodactyla,Odocoileus_hemionus,527.12,365.0,264.0,1.61
Artiodactyla,Odocoileus_virginianus,365.0,304.16,276.0,1.57
Rodentia,Oecomys_auyantepui,,,,
Rodentia,Oecomys_bicolor,92.8,,,3.15
Rodentia,Oecomys_catherinae,,,,
Rodentia,Oecomys_cleberi,,,,
Rodentia,Onychomys_leucogaster,107.71,31.5,60.0,3.84
Rodentia,Onychomys_torridus,56.02,29.7,55.2,3.3
Cetacea,Orcaella_brevirostris,,,,1.0
Cetacea,Orcinus_orca,4989.76,1825.0,1200.0,1.0
Artiodactyla,Oreamnos_americanus,964.59,365.0,230.04,1.4
Primates,Oreonax_flavicauda,1683.65,,,1.0
Artiodactyla,Oreotragus_oreotragus,371.23,365.0,213.96,0.98
Monotremata,Ornithorhynchus_anatinus,742.46,365.0,264.0,2.0
Rodentia,Orthogeomys_cavator,,,,
Rodentia,Orthogeomys_cherriei,,,,
Rodentia,Orthogeomys_cuniculus,,,,
Rodentia,Orthogeomys_dariensis,,,,
Rodentia,Orthogeomys_grandis,,,,
Rodentia,Orthogeomys_heterodus,,,,
Rodentia,Orthogeomys_hispidus,,,,1.97
Rodentia,Orthogeomys_lanius,,,,
Rodentia,Orthogeomys_matagalpae,,,,
Rodentia,Orthogeomys_thaeleri,,,,
Rodentia,Orthogeomys_underwoodi,,,,
Tubulidentata,Orycteropus_afer,755.15,,288.0,1.1
Lagomorpha,Oryctolagus_cuniculus,185.61,29.0,216.0,5.24
Artiodactyla,Oryx_beisa,,,240.0,
Artiodactyla,Oryx_dammah,,,245.04,1.0
Artiodactyla,Oryx_gazella,841.82,,240.0,1.0
Artiodactyla,Oryx_leucoryx,,,240.0,1.0
Rodentia,Oryzomys_albigularis,,,,3.4
Rodentia,Oryzomys_alfaroi,,,,3.59
Rodentia,Oryzomys_angouya,,,,
Rodentia,Oryzomys_auriventer,,,,
Rodentia,Oryzomys_balneator,,,,
Rodentia,Oryzomys_bolivaris,,,,3.23
Rodentia,Oryzomys_caracolus,,,,
Rodentia,Oryzomys_chapmani,,,,
Rodentia,Oryzomys_couesi,,,,3.63
Rodentia,Oryzomys_seuanezi,,,,
Rodentia,Oryzomys_subflavus,,,,4.37
Rodentia,Oryzomys_talamancae,,,,
Rodentia,Oryzomys_tatei,,,,
Rodentia,Oryzomys_xanthaeolus,,,,
Rodentia,Oryzomys_yunganus,,,,
Afrosoricida,Oryzorictes_hova,,,,
Afrosoricida,Oryzorictes_tetradactylus,,,,
Rodentia,Osgoodomys_banderanus,,,,1.68
Carnivora,Otaria_flavescens,1860.83,365.0,297.6,1.0
Carnivora,Otocyon_megalotis,420.91,182.5,165.6,4.0
Primates,Otolemur_crassicaudatus,609.86,365.0,225.6,1.14
Primates,Otolemur_garnettii,592.15,215.95,204.0,1.02
Primates,Otolemur_monteiri,,,,2.1
Chiroptera,Otomops_formosus,,,,
Chiroptera,Otomops_johnstonei,,,,
Chiroptera,Otomops_madagascariensis,,,,
Chiroptera,Otomops_martiensseni,371.23,,,0.99
Chiroptera,Otomops_papuensis,,,,
Chiroptera,Otomops_secundus,,,,
Chiroptera,Otomops_wroughtoni,,,,1.0
Rodentia,Otomys_anchietae,,,,
Rodentia,Otomys_angoniensis,59.86,,,2.86
Rodentia,Otomys_barbouri,,,,
Rodentia,Otomys_burtoni,,,,
Rodentia,Otomys_cuanzensis,,,,
Rodentia,Otomys_dartmouthi,,,,
Rodentia,Otomys_denti,,,,1.59
Rodentia,Otomys_dollmani,,,,
Rodentia,Otomys_irroratus,113.59,,,1.65
Rodentia,Otomys_jacksoni,,,,
Rodentia,Otomys_lacustris,,,,
Rodentia,Otomys_laminatus,,,,
Rodentia,Otomys_maximus,,,,3.7
Rodentia,Otomys_occidentalis,,,,
Rodentia,Otomys_orestes,,,,
Rodentia,Otomys_saundersiae,,,,
Rodentia,Otomys_tropicalis,,,,1.29
Rodentia,Otomys_typus,91.24,,,1.7
Rodentia,Otomys_uzungwensis,,,,
Chiroptera,Otonycteris_hemprichii,,,,1.38
Rodentia,Otonyctomys_hatti,,,,
Chiroptera,Otopteropus_cartilagonodus,,,,0.99
Rodentia,Ototylomys_phyllotis,28.18,,,2.2
Artiodactyla,Ourebia_ourebi,372.09,182.5,189.96,0.98
Artiodactyla,Ovibos_moschatus,1262.74,547.5,288.0,1.01
Artiodactyla,Ovis_ammon,555.47,365.0,180.96,1.22
Artiodactyla,Ovis_aries,831.62,365.0,230.04,1.19
Artiodactyla,Ovis_canadensis,761.25,365.0,288.0,1.16
Artiodactyla,Ovis_dalli,748.37,365.0,192.0,1.22
Artiodactyla,Ovis_nivicola,841.82,,,1.0
Rodentia,Oxymycterus_akodontius,,,,
Rodentia,Oxymycterus_amazonicus,,,,
Rodentia,Oxymycterus_angularis,,,,
Rodentia,Oxymycterus_caparoae,,,,
Rodentia,Oxymycterus_dasytrichus,,,,
Rodentia,Oxymycterus_delator,,,,
Rodentia,Oxymycterus_hiska,,,,
Rodentia,Oxymycterus_hispidus,,,,
Rodentia,Oxymycterus_hucucha,,,,
Rodentia,Oxymycterus_inca,,,,
Rodentia,Oxymycterus_josei,,,,
Rodentia,Oxymycterus_nasutus,,,,
Rodentia,Oxymycterus_paramensis,,,,
Rodentia,Oxymycterus_quaestor,,,,
Rodentia,Oxymycterus_roberti,,,,
Rodentia,Oxymycterus_rufus,90.76,,31.2,2.51
Artiodactyla,Ozotoceros_bezoarticus,350.76,317.08,,1.0
Rodentia,Pachyuromys_duprasi,55.44,,52.8,3.49
Carnivora,Pagophilus_groenlandicus,1862.3,365.0,504.0,1.0
Carnivora,Paguma_larvata,,182.5,216.0,2.16
Rodentia,Palawanomys_furvus,,,,
Primates,Pan_paniscus,5465.72,1715.5,576.0,1.01
Primates,Pan_troglodytes,3897.96,1825.0,720.0,1.05
Carnivora,Panthera_leo,987.77,730.0,360.0,2.75
Carnivora,Panthera_onca,1184.16,365.0,276.0,1.96
Carnivora,Panthera_pardus,810.68,476.37,276.0,2.14
Carnivora,Panthera_tigris,1522.5,821.25,315.6,2.6
Cetacea,Phocoena_dioptrica,,,,0.97
Cetacea,Phocoena_phocoena,1353.82,365.0,180.0,0.98
Cetacea,Phocoena_sinus,,,,0.97
Cetacea,Phocoena_spinipinnis,,,,0.97
Cetacea,Phocoenoides_dalli,2672.83,730.0,264.0,0.98
Rodentia,Phodopus_campbelli,46.47,,21.5,8.47
Rodentia,Phodopus_roborovskii,21.35,,,6.28
Rodentia,Phodopus_sungorus,,24.0,38.4,5.48
Chiroptera,Phoniscus_aerosa,,,,
Chiroptera,Phoniscus_atrox,,,,
Chiroptera,Phoniscus_jagorii,,,,1.0
Chiroptera,Phoniscus_papuensis,,,,
Chiroptera,Phylloderma_stenops,,,,0.98
Rodentia,Phyllomys_blainvillii,,,,
Rodentia,Phyllomys_brasiliensis,,,,
Rodentia,Phyllomys_dasythrix,,,,
Artiodactyla,Pantholops_hodgsonii,,365.0,,1.0
Rodentia,Papagomys_armandvillei,,,,
Rodentia,Papagomys_theodorverhoeveni,,,,
Primates,Papio_anubis,,752.81,302.4,1.01
Primates,Papio_cynocephalus,2560.56,669.16,540.0,1.01
Primates,Papio_hamadryas,1652.37,608.33,450.0,1.01
Primates,Papio_papio,,423.4,480.0,1.01
Primates,Papio_ursinus,1543.35,882.08,540.0,1.01
Rodentia,Pappogeomys_alcorni,,,,
Rodentia,Pappogeomys_bulleri,,,,0.97
Chiroptera,Paracoelops_megalotis,,,,
Soricomorpha,Paracrocidura_graueri,,,,
Soricomorpha,Paracrocidura_maxima,,,,
Soricomorpha,Paracrocidura_schoutedeni,,,,
Carnivora,Paracynictis_selousi,,,,2.0
Rodentia,Paradipus_ctenodactylus,,,,3.4
Carnivora,Paradoxurus_hermaphroditus,397.85,182.5,269.0,3.29
Carnivora,Paradoxurus_jerdoni,,,144.0,3.0
Carnivora,Paradoxurus_zeylonensis,,,,2.5
Erinaceomorpha,Paraechinus_aethiopicus,,,54.0,3.49
Erinaceomorpha,Paraechinus_hypomelas,,,,3.74
Erinaceomorpha,Paraechinus_micropus,,,,4.0
Erinaceomorpha,Paraechinus_nudiventris,,,,
Rodentia,Parahydromys_asper,,,,
Rodentia,Paraleptomys_rufilatus,,,,
Rodentia,Paraleptomys_wilhelmina,,,,
Rodentia,Paralomys_gerbillus,,,,
Rodentia,Paramelomys_gressitti,,,,
Rodentia,Paramelomys_levipes,,,,1.52
Rodentia,Paramelomys_lorentzii,,,,1.07
Rodentia,Paramelomys_mollis,,,,1.69
Rodentia,Paramelomys_moncktoni,166.32,,,2.15
Rodentia,Paramelomys_naso,,,,
Rodentia,Paramelomys_platyops,,,,1.94
Rodentia,Paramelomys_rubex,,,,2.0
Rodentia,Paramelomys_steini,,,,
Dasyuromorphia,Paramurexia_rothschildi,,,,3.39
Dasyuromorphia,Parantechinus_apicalis,340.6,365.0,36.0,7.5
Chiroptera,Paranyctimene_raptor,,,,0.98
Chiroptera,Paranyctimene_tenax,,,,
Soricomorpha,Parascalops_breweri,314.64,,60.0,4.49
Soricomorpha,Parascaptor_leucura,,,,
Rodentia,Paraxerus_alexandri,,,,0.97
Rodentia,Paraxerus_boehmi,,,,1.06
Rodentia,Paraxerus_cepapi,239.99,60.5,,2.02
Rodentia,Paraxerus_cooperi,,,,
Rodentia,Paraxerus_flavovittis,,,,1.22
Rodentia,Paraxerus_lucifer,,,,
Rodentia,Paraxerus_ochraceus,,,,2.2
Rodentia,Paraxerus_palliatus,,75.0,,1.6
Rodentia,Paraxerus_poensis,105.22,57.75,,1.5
Rodentia,Paraxerus_vexillarius,,,,
Rodentia,Paraxerus_vincenti,,,,
Carnivora,Pardofelis_marmorata,,,,2.0
Rodentia,Parotomys_brantsii,39.68,,,2.04
Rodentia,Parotomys_littledalei,,,,2.91
Rodentia,Paruromys_dominator,,,,
Rodentia,Paulamys_naso,,,,
Rodentia,Pearsonomys_annectens,,,,
Artiodactyla,Pecari_tajacu,315.68,155.0,296.4,1.56
Rodentia,Pectinator_spekei,374.16,,120.0,1.17
Rodentia,Pedetes_capensis,338.33,101.0,174.0,0.98
Rodentia,Pedetes_surdaster,,,,
Chiroptera,Penthetor_lucasi,,,,1.0
Cetacea,Peponocephala_electra,3458.66,,564.0,
Peramelemorphia,Perameles_bougainville,136.05,,,2.0
Peramelemorphia,Perameles_eremiana,,,,2.0
Peramelemorphia,Perameles_gunnii,107.64,65.0,66.0,2.31
Peramelemorphia,Perameles_nasuta,139.04,53.0,,2.43
Primates,Perodicticus_potto,561.58,354.05,312.0,1.09
Rodentia,Perognathus_alticolus,,,,
Rodentia,Perognathus_amplus,,,,
Rodentia,Perognathus_fasciatus,,,,5.48
Rodentia,Perognathus_flavescens,,,,4.37
Rodentia,Perognathus_flavus,,,60.0,3.94
Rodentia,Perognathus_inornatus,,,,4.0
Rodentia,Perognathus_longimembris,125.41,,99.6,4.45
Rodentia,Perognathus_merriami,,,30.0,4.18
Rodentia,Perognathus_parvus,341.37,,48.0,4.86
Rodentia,Peromyscus_attwateri,,,18.0,3.53
Rodentia,Peromyscus_aztecus,,,,3.49
Rodentia,Peromyscus_beatae,,,,
Rodentia,Peromyscus_boylii,56.67,,18.0,3.18
Rodentia,Peromyscus_bullatus,,,,
Rodentia,Peromyscus_californicus,50.0,24.0,,1.94
Rodentia,Peromyscus_caniceps,,,,
Rodentia,Peromyscus_crinitus,71.19,26.0,,3.08
Rodentia,Peromyscus_dickeyi,,,,
Rodentia,Peromyscus_difficilis,,,,3.88
Rodentia,Peromyscus_eremicus,54.07,38.5,,2.52
Rodentia,Peromyscus_eva,,,,
Rodentia,Peromyscus_fraterculus,,,,
Rodentia,Peromyscus_furvus,,,,1.94
Rodentia,Peromyscus_gossypinus,49.58,,15.5,3.7
Rodentia,Peromyscus_grandis,,,,2.43
Rodentia,Peromyscus_gratus,,,,
Rodentia,Peromyscus_guardia,,,,
Rodentia,Peromyscus_guatemalensis,,,,1.94
Rodentia,Peromyscus_gymnotis,,,,
Rodentia,Peromyscus_hooperi,78.23,,,3.09
Rodentia,Peromyscus_hylocetes,,,,
Rodentia,Peromyscus_interparietalis,,31.9,,2.39
Rodentia,Peromyscus_keeni,,,,5.99
Rodentia,Peromyscus_leucopus,45.15,26.6,38.0,4.27
Rodentia,Peromyscus_levipes,,,,
Chiroptera,Pteronotus_parnellii,,,,0.99
Chiroptera,Pteronotus_personatus,,,,0.98
Chiroptera,Pteronotus_pristinus,,,,
Chiroptera,Pteronotus_quadridens,,,,1.21
Carnivora,Pteronura_brasiliensis,,365.0,154.0,2.12
Chiroptera,Pteropus_admiralitatum,,,,1.0
Chiroptera,Pteropus_aldabrensis,,,,
Chiroptera,Pteropus_alecto,,,,1.0
Chiroptera,Pteropus_anetianus,,,,0.98
Chiroptera,Pteropus_aruensis,,,,
Chiroptera,Pteropus_banakrisi,,,,
Chiroptera,Pteropus_brunneus,,,,
Chiroptera,Pteropus_caniceps,,,,
Chiroptera,Pteropus_capistratus,,,,
Rodentia,Peromyscus_madrensis,,,,2.91
Rodentia,Peromyscus_maniculatus,48.05,27.14,,4.76
Rodentia,Peromyscus_mayensis,,,,
Rodentia,Peromyscus_megalops,54.19,,,2.0
Rodentia,Peromyscus_mekisturus,,,,
Rodentia,Peromyscus_melanocarpus,91.44,33.55,,2.23
Rodentia,Peromyscus_melanophrys,,,,2.91
Rodentia,Peromyscus_melanotis,,26.57,,3.69
Rodentia,Peromyscus_melanurus,,,,2.75
Rodentia,Peromyscus_merriami,,,,3.4
Rodentia,Peromyscus_mexicanus,53.04,33.3,,2.56
Rodentia,Peromyscus_nasutus,,,,
Rodentia,Peromyscus_ochraventer,,,,4.86
Rodentia,Peromyscus_pectoralis,,,,3.88
Rodentia,Peromyscus_pembertoni,,,,
Rodentia,Peromyscus_perfulvus,,,,2.79
Rodentia,Peromyscus_polionotus,29.98,24.25,,3.59
Rodentia,Peromyscus_polius,,,,
Rodentia,Peromyscus_pseudocrinitus,,,,
Rodentia,Peromyscus_sagax,,,,
Rodentia,Peromyscus_sejugis,,,,
Rodentia,Peromyscus_simulus,,,,
Rodentia,Peromyscus_slevini,,,,
Rodentia,Peromyscus_spicilegus,,,,
Rodentia,Peromyscus_stephani,,,,
Rodentia,Peromyscus_stirtoni,,,,2.38
Rodentia,Peromyscus_truei,42.46,40.0,,3.49
Rodentia,Peromyscus_winkelmanni,,,,
Rodentia,Peromyscus_yucatanicus,49.35,27.5,,3.0
Rodentia,Peromyscus_zarhynchus,,,,1.94
Chiroptera,Peropteryx_kappleri,,,,1.0
Chiroptera,Peropteryx_leucoptera,,,,
Chiroptera,Peropteryx_macrotis,,,,0.99
Chiroptera,Peropteryx_trinitatis,,,,
Peramelemorphia,Peroryctes_broadbenti,,,,1.76
Peramelemorphia,Peroryctes_raffrayana,,,39.6,1.27
Rodentia,Petaurillus_emiliae,,,,
Rodentia,Petaurillus_hosei,,,,
Rodentia,Petaurillus_kinlochii,,,,
Rodentia,Petaurista_alborufus,,,,
Rodentia,Petaurista_elegans,,,,1.0
Rodentia,Petaurista_leucogenys,,,,
Rodentia,Petaurista_magnificus,,,,0.97
Rodentia,Petaurista_nobilis,,,,
Rodentia,Petaurista_petaurista,,,192.0,1.0
Rodentia,Petaurista_philippensis,,,,
Rodentia,Petaurista_xanthotis,,,,
Diprotodontia,Petauroides_volans,733.29,443.0,180.0,1.0
Diprotodontia,Petaurus_abidi,,,,1.02
Diprotodontia,Petaurus_australis,822.0,584.5,192.0,1.24
Diprotodontia,Petaurus_biacensis,,,,1.45
Diprotodontia,Petaurus_breviceps,320.03,311.0,168.0,1.82
Diprotodontia,Petaurus_gracilis,,,,1.75
Diprotodontia,Petaurus_norfolcensis,,183.0,144.0,1.64
Rodentia,Petinomys_crinitus,,,,
Rodentia,Petinomys_fuscocapillus,,,,2.0
Rodentia,Petinomys_genibarbis,,,,1.07
Rodentia,Petinomys_hageni,,,,
Rodentia,Petinomys_lugens,,,,
Rodentia,Petinomys_mindanensis,,,,
Rodentia,Petinomys_sagitta,,,,
Rodentia,Petinomys_setosus,,,,1.5
Rodentia,Petinomys_vordermanni,,,,2.0
Macroscelidea,Petrodromus_tetradactylus,,,,1.0
Diprotodontia,Petrogale_assimilis,595.25,200.0,156.0,1.0
Diprotodontia,Petrogale_brachyotis,,,,1.0
Diprotodontia,Petrogale_burbidgei,,,,1.0
Diprotodontia,Petrogale_coenensis,,,,
Diprotodontia,Petrogale_concinna,498.88,265.5,204.0,1.0
Diprotodontia,Petrogale_godmani,,,,
Diprotodontia,Petrogale_herberti,,,,
Diprotodontia,Petrogale_inornata,612.26,210.0,,1.0
Diprotodontia,Petrogale_lateralis,,,144.0,1.0
Diprotodontia,Petrogale_mareeba,,,,
Diprotodontia,Petrogale_penicillata,573.77,202.5,172.8,1.0
Diprotodontia,Petrogale_persephone,774.4,209.0,,1.0
Diprotodontia,Petrogale_purpureicollis,,,,
Diprotodontia,Petrogale_rothschildi,,,,
Diprotodontia,Petrogale_sharmani,,,,
Diprotodontia,Petrogale_xanthopus,581.78,196.0,144.0,1.02
Rodentia,Petromus_typicus,,,,1.5
Rodentia,Petromyscus_barbouri,,,,
Rodentia,Petromyscus_collinus,,,,2.46
Rodentia,Petromyscus_monticularis,,,,
Rodentia,Petromyscus_shortridgei,,,,
Diprotodontia,Petropseudes_dahli,,,,1.0
Artiodactyla,Phacochoerus_aethiopicus,631.12,365.0,225.6,3.2
Artiodactyla,Phacochoerus_africanus,,,180.0,
Rodentia,Phaenomys_ferrugineus,,,,
Rodentia,Phaiomys_leucurus,,,,1.94
Diprotodontia,Phalanger_alexandrae,,,,
Diprotodontia,Phalanger_carmelitae,,,,1.01
Diprotodontia,Phalanger_gymnotis,,,144.0,1.01
Diprotodontia,Phalanger_intercastellanus,,,,2.02
Diprotodontia,Phalanger_lullulae,,,,1.75
Diprotodontia,Phalanger_matabiru,,,,
Diprotodontia,Phalanger_matanim,,,,1.02
Diprotodontia,Phalanger_mimicus,,,,
Diprotodontia,Phalanger_orientalis,,,48.0,1.71
Diprotodontia,Phalanger_ornatus,,,,
Diprotodontia,Phalanger_rothschildi,,,,
Diprotodontia,Phalanger_sericeus,,,,1.02
Diprotodontia,Phalanger_vestitus,,,,1.01
Primates,Phaner_electromontis,,,,
Primates,Phaner_furcifer,,,144.0,1.01
Primates,Phaner_pallescens,,,,
Primates,Phaner_parienti,,,,
Chiroptera,Pharotis_imogene,,,,
Dasyuromorphia,Phascogale_calura,374.16,365.0,36.0,7.5
Dasyuromorphia,Phascogale_tapoatafa,372.69,365.0,60.0,6.79
Diprotodontia,Phascolarctos_cinereus,834.72,374.0,240.0,1.01
Dasyuromorphia,Phascolosorex_doriae,,,,
Dasyuromorphia,Phascolosorex_dorsalis,,,,3.39
Dasyuromorphia,Phascomurexia_naso,374.16,,,3.68
Rodentia,Phenacomys_intermedius,40.02,,,4.66
Rodentia,Phenacomys_ungava,31.74,,,4.8
Didelphimorphia,Philander_andersoni,,,,
Didelphimorphia,Philander_frenatus,,,,
Didelphimorphia,Philander_mcilhennyi,,,27.6,
Didelphimorphia,Philander_opossum,220.25,106.0,42.0,4.75
Artiodactyla,Philantomba_maxwellii,344.87,,147.0,1.0
Artiodactyla,Philantomba_monticola,351.59,265.0,144.0,0.98
Chiroptera,Philetor_brachypterus,,,,
Rodentia,Phloeomys_cumingi,,,,1.0
Rodentia,Phloeomys_pallidus,,,,
Carnivora,Phoca_largha,1497.64,365.0,426.13,1.0
Carnivora,Phoca_vitulina,1526.85,365.0,480.0,1.0
Carnivora,Phocarctos_hookeri,2030.0,365.0,,1.0
Rodentia,Phyllomys_kerri,,,,
Rodentia,Phyllomys_lamarum,,,,
Rodentia,Phyllomys_lundi,,,,
Rodentia,Phyllomys_mantiqueirensis,,,,
Rodentia,Phyllomys_medius,,,,
Rodentia,Phyllomys_nigrispinus,,,,
Rodentia,Phyllomys_pattoni,,,,
Rodentia,Phyllomys_thomasi,,,,
Rodentia,Phyllomys_unicolor,,,,
Chiroptera,Phyllonycteris_aphylla,,,,0.99
Chiroptera,Phyllonycteris_major,,,,
Chiroptera,Phyllonycteris_poeyi,,,,0.98
Chiroptera,Phyllops_falcatus,,,,0.98
Chiroptera,Phyllostomus_discolor,,,,0.99
Chiroptera,Phyllostomus_elongatus,,,,0.99
Chiroptera,Phyllostomus_hastatus,,,120.0,0.99
Carnivora,Procyon_pygmaeus,,,,
Rodentia,Proechimys_brevicauda,,,,
Rodentia,Proechimys_canicollis,,,,
Rodentia,Proechimys_chrysaeolus,,,,
Rodentia,Proechimys_cuvieri,,,,
Rodentia,Proechimys_decumanus,,,,
Rodentia,Proechimys_echinothrix,,,,
Rodentia,Proechimys_gardneri,,,,
Rodentia,Proechimys_goeldii,,,,
Rodentia,Proechimys_guairae,73.21,,,2.79
Rodentia,Proechimys_guyannensis,,66.0,57.6,2.16
Rodentia,Proechimys_hoplomyoides,,,,
Rodentia,Proechimys_kulinae,,,,
Rodentia,Proechimys_longicaudatus,,,,
Rodentia,Proechimys_magdalenae,,,,
Rodentia,Proechimys_mincae,,,,
Rodentia,Proechimys_oconnelli,,,,
Rodentia,Proechimys_pattoni,,,,
Rodentia,Proechimys_poliopus,,,,
Rodentia,Proechimys_quadruplicatus,,,,
Rodentia,Proechimys_roberti,,,,
Rodentia,Proechimys_semispinosus,113.38,,31.0,2.84
Rodentia,Proechimys_simonsi,,,,
Rodentia,Proechimys_steerei,,,,
Rodentia,Proechimys_trinitatus,,,,
Rodentia,Proechimys_urichi,,,,
Rodentia,Proedromys_bedfordi,,,,
Carnivora,Profelis_aurata,650.61,,,2.25
Lagomorpha,Prolagus_sardus,,,,
Primates,Prolemur_simus,,,144.0,1.0
Rodentia,Prometheomys_schaposchnikowi,,,,3.4
Chiroptera,Promops_centralis,,,,0.99
Chiroptera,Promops_nasutus,,,,
Lagomorpha,Pronolagus_crassicaudatus,,,,1.5
Lagomorpha,Pronolagus_randensis,,,,1.05
Lagomorpha,Pronolagus_rupestris,,,,2.0
Primates,Propithecus_coquereli,,365.0,,1.0
Primates,Propithecus_deckenii,,,,
Primates,Propithecus_diadema,1683.65,745.2,,1.01
Primates,Propithecus_edwardsi,,,,
Primates,Propithecus_perrieri,,,,
Primates,Propithecus_tattersalli,,,,
Primates,Propithecus_verreauxi,943.94,365.0,247.2,1.02
Rodentia,Prosciurillus_abstrusus,,,,
Rodentia,Prosciurillus_leucomus,,,,
Rodentia,Prosciurillus_murinus,,,,
Rodentia,Prosciurillus_rosenbergii,,,,
Rodentia,Prosciurillus_weberi,,,,
Chiroptera,Phyllostomus_latifolius,,,,
Rodentia,Phyllotis_amicus,,,,
Rodentia,Phyllotis_andium,,,,
Rodentia,Phyllotis_bonariensis,,,,
Rodentia,Phyllotis_caprinus,,,,
Chiroptera,Ptenochirus_jagori,251.71,,96.0,1.0
Chiroptera,Ptenochirus_minor,,,,
Chiroptera,Pteralopex_acrodonta,,,,
Chiroptera,Pteralopex_anceps,,,,1.0
Chiroptera,Pteralopex_atrata,,,,
Chiroptera,Pteralopex_pulchra,,,,
Chiroptera,Pteralopex_taki,,,,
Rodentia,Pteromys_momonga,,,,
Rodentia,Pteromys_volans,,,45.6,2.5
Rodentia,Pteromyscus_pulverulentus,,,,1.28
Chiroptera,Pteronotus_davyi,,,,0.99
Chiroptera,Pteronotus_gymnonotus,,,,0.98
Chiroptera,Pteronotus_macleayii,,,,
Chiroptera,Pteropus_chrysoproctus,,,,
Chiroptera,Pteropus_cognatus,,,,
Chiroptera,Pteropus_conspicillatus,755.15,,,1.0
Chiroptera,Pteropus_dasymallus,,,372.0,1.0
Chiroptera,Pteropus_faunulus,,,,
Chiroptera,Pteropus_fundatus,,,,
Chiroptera,Pteropus_giganteus,395.29,,376.8,0.99
Chiroptera,Pteropus_gilliardorum,,,,
Chiroptera,Pteropus_griseus,,,,
Chiroptera,Rhogeessa_io,,,,
Chiroptera,Rhogeessa_minutilla,,,,
Chiroptera,Rhogeessa_mira,,,,
Chiroptera,Rhogeessa_parvula,,,,1.98
Chiroptera,Rhogeessa_tumida,,,,1.4
Rodentia,Rhombomys_opimus,108.27,,48.0,4.59
Macroscelidea,Rhynchocyon_chrysopygus,,81.0,48.0,1.22
Macroscelidea,Rhynchocyon_cirnei,,,,1.93
Macroscelidea,Rhynchocyon_petersi,,,,1.93
Carnivora,Rhynchogale_melleri,,,,2.0
Paucituberculata,Rhyncholestes_raphanurus,,,,
Peramelemorphia,Rhynchomeles_prattorum,,,,
Rodentia,Rhynchomys_isarogensis,,,,
Rodentia,Rhynchomys_soricoides,,,,
Chiroptera,Rhynchonycteris_naso,,,,0.99
Lagomorpha,Romerolagus_diazi,180.18,,,2.1
Chiroptera,Rousettus_aegyptiacus,315.68,,274.8,1.07
Chiroptera,Rousettus_amplexicaudatus,258.65,,,0.99
Soricomorpha,Sorex_minutus,353.38,,24.0,6.04
Soricomorpha,Sorex_mirabilis,340.29,,,
Soricomorpha,Sorex_monticolus,,,16.0,5.74
Soricomorpha,Sorex_nanus,,,,6.49
Soricomorpha,Sorex_neomexicanus,,,,
Soricomorpha,Sorex_oreopolus,,,,
Soricomorpha,Sorex_orizabae,,,,
Soricomorpha,Sorex_ornatus,,,17.0,4.99
Soricomorpha,Sorex_pacificus,,,,4.19
Rodentia,Phyllotis_darwini,56.79,,,4.02
Rodentia,Phyllotis_definitus,,,,
Rodentia,Phyllotis_haggardi,,,,
Rodentia,Phyllotis_limatus,,,,
Rodentia,Phyllotis_magister,,,,
Rodentia,Phyllotis_osgoodi,,,,
Rodentia,Phyllotis_osilae,,,,4.25
Rodentia,Phyllotis_wolffsohni,,,,
Rodentia,Phyllotis_xanthopygus,,,,
Cetacea,Physeter_catodon,3935.04,1277.5,924.0,0.99
Primates,Piliocolobus_badius,1473.2,660.65,,1.0
Primates,Piliocolobus_foai,,,,
Primates,Piliocolobus_gordonorum,,,,
Primates,Pseudopotto_martini,,,,
Cetacea,Pseudorca_crassidens,3721.66,,264.0,0.97
Artiodactyla,Pseudoryx_nghetinhensis,755.15,,,
Rodentia,Pseudoryzomys_simplex,,,,
Chiroptera,Pteropus_howensis,,,,0.98
Chiroptera,Pteropus_hypomelanus,377.57,,,1.0
Chiroptera,Pteropus_insularis,,,,
Primates,Piliocolobus_kirkii,,,,1.01
Primates,Piliocolobus_pennantii,,,,1.02
