order,species,maturity_age_d
Artiodactyla,Pseudois_nayaur,420.91
Artiodactyla,Pseudois_schaeferi,NA
Rodentia,Pseudomys_albocinereus,77.34
Rodentia,Pseudomys_apodemoides,NA
Rodentia,Pseudomys_australis,183.07
Rodentia,Pseudomys_bolami,NA
Rodentia,Pseudomys_calabyi,NA
Rodentia,Pseudomys_chapmani,NA
Rodentia,Pseudomys_delicatulus,NA
Rodentia,Pseudomys_desertor,79.32
Rodentia,Pseudomys_fieldi,NA
Rodentia,Pseudomys_fumeus,NA
Rodentia,Pseudomys_glaucus,NA
Rodentia,Pseudomys_gouldii,NA
Rodentia,Pseudomys_gracilicaudatus,NA
Rodentia,Pseudomys_hermannsburgensis,91.53
Rodentia,Pseudomys_higginsi,274.61
Rodentia,Pseudomys_johnsoni,NA
Rodentia,Pseudomys_laborifex,NA
Rodentia,Pseudomys_nanus,101.7
Rodentia,Pseudomys_novaehollandiae,122.04
Rodentia,Pseudomys_occidentalis,NA
Rodentia,Pseudomys_oralis,NA
Rodentia,Pseudomys_patrius,NA
Rodentia,Pseudomys_pilligaensis,NA
Rodentia,Pseudomys_shortridgei,324.83
Chiroptera,Pteropus_intermedius,NA
Chiroptera,Pteropus_keyensis,NA
Chiroptera,Pteropus_leucopterus,NA
Chiroptera,Pteropus_livingstonii,NA
Chiroptera,Pteropus_lombocensis,NA
Chiroptera,Pteropus_loochoensis,NA
Chiroptera,Pteropus_lylei,NA
Chiroptera,Pteropus_macrotis,NA
Chiroptera,Pteropus_mahaganus,NA
Chiroptera,Pteropus_mariannus,NA
Chiroptera,Pteropus_melanopogon,NA
Chiroptera,Pteropus_melanotus,210.45
Chiroptera,Pteropus_molossinus,NA
Chiroptera,Pteropus_neohibernicus,NA
Chiroptera,Pteropus_niger,NA
Chiroptera,Pteropus_nitendiensis,NA
Chiroptera,Pteropus_ocularis,NA
Chiroptera,Pteropus_ornatus,755.15
Chiroptera,Pteropus_pelewensis,NA
Chiroptera,Pteropus_personatus,NA
Chiroptera,Pteropus_pilosus,NA
Chiroptera,Pteropus_pohlei,NA
Chiroptera,Pteropus_poliocephalus,536.12
Chiroptera,Pteropus_pselaphon,NA
Chiroptera,Pteropus_pumilus,NA
Chiroptera,Pteropus_rayneri,NA
Chiroptera,Pteropus_rennelli,NA
Chiroptera,Pteropus_rodricensis,755.15
Chiroptera,Pteropus_rufus,NA
Chiroptera,Pteropus_samoensis,NA
Chiroptera,Pteropus_scapulatus,566.36
Chiroptera,Pteropus_seychellensis,NA
Chiroptera,Pteropus_speciosus,NA
Chiroptera,Pteropus_subniger,NA
Chiroptera,Pteropus_temminckii,NA
Chiroptera,Pteropus_tokudae,NA
Chiroptera,Pteropus_tonganus,NA
Chiroptera,Pteropus_tuberculatus,NA
Chiroptera,Pteropus_ualanus,NA
Chiroptera,Pteropus_vampyrus,NA
Chiroptera,Pteropus_vetulus,NA
Chiroptera,Pteropus_voeltzkowi,NA
Chiroptera,Pteropus_woodfordi,NA
Chiroptera,Pteropus_yapensis,NA
Scandentia,Ptilocercus_lowii,NA
Artiodactyla,Pudu_mephistophiles,NA
Artiodactyla,Pudu_puda,229.14
Carnivora,Puma_concolor,1034.61
Carnivora,Puma_yagouaroundi,1052.28
Rodentia,Punomys_kofordi,NA
Rodentia,Punomys_lemminus,NA
Carnivora,Pusa_caspica,2199.16
Carnivora,Pusa_hispida,2251.64
Artiodactyla,Rusa_unicolor,620.76
Rodentia,Rhizomys_sumatrensis,NA
Rodentia,Rhizoplagiodontia_lemkei,NA
Rodentia,Rhipidomys_macconnelli,NA
Rodentia,Rhipidomys_macrurus,NA
Rodentia,Rhipidomys_mastacalis,92.8
Rodentia,Rhipidomys_modicus,NA
Rodentia,Rhipidomys_nitela,NA
Carnivora,Pusa_sibirica,2276.14
Primates,Pygathrix_cinerea,NA
Primates,Pygathrix_nemaeus,NA
Primates,Pygathrix_nigripes,NA
Rodentia,Pygeretmus_platyurus,NA
Rodentia,Pygeretmus_pumilio,NA
Rodentia,Pygeretmus_shitkovi,NA
Chiroptera,Pygoderma_bilabiatum,NA
Rodentia,Quemisia_gravis,NA
Rodentia,Rhipidomys_wetzeli,NA
Rodentia,Rhizomys_pruinosus,NA
Rodentia,Rhizomys_sinensis,NA
Chiroptera,Rousettus_bidens,NA
Chiroptera,Rousettus_celebensis,NA
Chiroptera,Rousettus_lanosus,NA
Chiroptera,Rousettus_leschenaultii,322.24
Chiroptera,Rousettus_linduensis,NA
Chiroptera,Rousettus_madagascariensis,NA
Chiroptera,Rousettus_obliviosus,NA
Chiroptera,Rousettus_spinalatus,NA
Rodentia,Rubrisciurus_rubriventer,NA
Artiodactyla,Rucervus_duvaucelii,827.69
Artiodactyla,Rucervus_eldii,531.64
Artiodactyla,Rucervus_schomburgki,NA
Artiodactyla,Rupicapra_pyrenaica,NA
Artiodactyla,Rupicapra_rupicapra,642.64
Artiodactyla,Rusa_alfredi,NA
Artiodactyla,Rusa_marianna,NA
Artiodactyla,Rusa_timorensis,666.44
Rodentia,Rhipidomys_ochrogaster,NA
Rodentia,Rhipidomys_venezuelae,NA
Rodentia,Rhipidomys_venustus,NA
Chiroptera,Rhogeessa_aeneus,NA
Chiroptera,Rhogeessa_alleni,NA
Chiroptera,Rhogeessa_genowaysi,NA
Chiroptera,Rhogeessa_gracilis,NA
Chiroptera,Rhogeessa_hussoni,NA
Soricomorpha,Ruwenzorisorex_suncoides,NA
Chiroptera,Saccolaimus_flaviventris,NA
Chiroptera,Saccolaimus_mixtus,NA
Chiroptera,Saccolaimus_peli,NA
Chiroptera,Saccolaimus_saccolaimus,NA
Chiroptera,Saccopteryx_antioquensis,NA
Chiroptera,Saccopteryx_bilineata,NA
Chiroptera,Saccopteryx_canescens,NA
Chiroptera,Saccopteryx_gymnura,NA
Chiroptera,Saccopteryx_leptura,NA
Rodentia,Saccostomus_campestris,50.56
Rodentia,Saccostomus_mearnsi,NA
Primates,Saguinus_bicolor,NA
Primates,Saguinus_fuscicollis,406.61
Artiodactyla,Rangifer_tarandus,758.71
Artiodactyla,Raphicerus_campestris,233.81
Artiodactyla,Raphicerus_melanotis,NA
Artiodactyla,Raphicerus_sharpei,NA
Rodentia,Rattus_adustus,NA
Rodentia,Rattus_andamanensis,NA
